Time,Event,UnempIns,Age,LogWage,Tenure,RepRate,DisRate,HeadOfHousehold,Married,Female,Childen,NonWhite,BlueCollar,Mining,Construction,Transportation,Trade,Services,PublicAdmin
12,0,1,46,5.04343,2,0.5,0.1,0,0,1,0,0,0,0,0,0,1,0,0
4,0,1,21,5.80513,0,0.42,0.084,1,1,0,1,0,1,0,0,0,0,0,0
10,1,1,24,5.70711,0,0.462,0.092,1,0,0,0,0,1,0,0,0,1,0,0
27,0,1,49,5.24175,2,0.5,0.1,1,1,0,0,0,1,0,0,0,0,0,0
5,0,1,22,4.94876,2,0.5,0.1,0,0,0,0,1,1,0,0,0,1,0,0
1,1,0,31,5.8861,8,0.387,0.077,1,1,0,1,0,1,0,0,0,0,0,0
13,0,0,27,5.24175,0,0.5,0.1,1,1,0,1,0,1,0,0,0,0,0,0
10,0,1,41,5.71373,9,0.459,0.092,1,1,0,1,0,1,0,0,0,0,0,0
3,0,0,22,4.95583,0,0.5,0.1,0,1,1,0,0,1,0,0,0,0,0,0
5,0,1,47,5.24175,2,0.5,0.025,1,1,0,1,0,0,0,0,0,0,0,0
3,1,1,61,4.95583,4,0.5,0.033,0,1,1,0,0,0,0,0,0,1,0,0
4,1,0,43,5.80513,1,0.5,0.014,1,1,0,1,0,1,0,1,0,0,0,0
13,1,0,40,5.02388,0,0.5,0.031,0,1,1,1,0,1,0,0,0,0,0,0
3,0,1,48,5.02388,6,0.5,0.031,1,1,0,0,0,1,0,0,0,1,0,0
2,0,1,50,6.34212,2,0.292,0.008,1,1,0,0,0,1,0,0,0,0,0,0
5,0,0,41,6.34212,1,0.292,0.008,1,1,0,1,0,0,0,0,0,1,0,0
2,1,0,34,5.84644,2,0.479,0.014,1,1,0,1,0,0,0,0,0,0,1,0
1,1,0,34,6.1203,4,0.365,0.01,1,1,0,0,0,1,0,0,0,0,0,0
3,1,1,43,5.93754,5,0.438,0.013,0,1,1,1,0,0,0,0,1,0,0,0
3,1,0,37,5.8861,1,0.461,0.013,0,1,1,1,0,0,0,0,0,0,1,0
1,1,0,32,5.44674,0,0.5,0.02,1,0,0,1,1,1,0,0,0,0,0,0
2,0,0,23,5.24175,0,0.5,0.025,0,0,0,0,0,1,0,1,0,0,0,0
2,0,0,32,5.1358,0,0.5,0.028,0,0,0,0,0,1,0,0,0,0,1,0
10,0,1,56,4.89035,5,0.5,0.036,1,0,0,0,1,0,0,0,0,1,0,0
2,0,0,35,5.1358,1,0.5,0.028,0,1,1,1,0,0,0,0,0,1,0,0
2,0,0,33,3.78419,0,0.5,0.109,1,0,0,0,0,0,0,0,0,1,0,0
3,0,0,30,4.7362,1,0.5,0.042,1,0,1,1,1,1,0,0,0,0,1,0
1,1,0,46,5.98645,13,0.417,0.012,0,1,1,0,0,1,0,0,0,0,0,0
5,1,0,51,7.54592,28,0.088,0.003,1,0,0,0,0,0,0,0,0,1,0,0
2,1,1,23,5.71373,1,0.5,0.016,0,0,1,0,0,0,0,1,0,0,0,0
2,0,0,50,5.64897,4,0.5,0.017,0,0,1,0,0,0,0,0,0,1,0,0
6,1,1,32,6.05444,6,0.389,0.011,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,37,5.24175,0,0.5,0.025,0,1,1,1,0,0,0,0,0,0,1,0
7,0,1,48,5.24175,4,0.5,0.025,0,1,1,0,0,1,0,0,0,0,0,0
2,0,1,29,5.64897,2,0.5,0.017,1,1,0,1,0,1,0,1,0,0,0,0
1,1,0,25,6.56527,3,0.233,0.007,1,1,0,1,0,1,0,0,0,1,0,0
7,1,1,30,6.42325,2,0.269,0.008,0,1,1,1,0,0,0,0,0,0,0,0
1,1,0,31,6.25575,1,0.318,0.009,1,0,1,0,0,0,0,0,0,0,1,0
2,0,0,38,5.02388,6,0.5,0.031,1,0,1,1,1,1,0,0,0,1,0,0
5,1,1,48,5.24175,5,0.5,0.025,1,0,0,0,0,1,0,0,0,1,0,0
12,0,1,37,5.11199,2,0.5,0.029,0,0,0,0,0,0,0,0,0,0,1,0
4,0,0,45,5.24175,0,0.5,0.025,1,1,0,1,0,1,0,1,0,0,0,0
14,1,0,32,6.07764,10,0.38,0.011,1,0,0,0,0,0,0,0,1,0,0,0
3,0,0,21,5.02388,0,0.5,0.031,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,24,5.46806,1,0.5,0.02,0,0,0,0,0,0,0,0,0,1,0,0
11,1,1,22,5.42495,1,0.5,0.021,1,1,0,1,0,1,0,0,1,0,0,0
18,1,1,29,5.56068,2,0.5,0.018,0,0,0,0,0,1,0,0,0,0,0,0
6,1,0,21,5.02388,1,0.5,0.031,0,0,0,0,0,1,0,1,0,0,0,0
1,1,0,53,5.93754,1,0.438,0.013,0,1,1,0,0,0,0,0,0,0,0,0
5,0,1,29,5.71373,0,0.5,0.016,1,0,0,0,0,1,0,0,0,0,1,0
2,0,0,27,5.46806,2,0.5,0.02,1,1,0,0,0,0,0,0,0,1,0,0
11,1,0,54,6.16121,1,0.35,0.01,0,1,1,0,0,0,0,0,0,0,0,0
2,1,0,30,5.56068,0,0.5,0.018,1,1,0,1,0,1,0,0,1,0,0,0
1,1,0,41,6.16121,0,0.35,0.01,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,23,5.80513,1,0.5,0.014,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,23,5.46806,0,0.5,0.02,0,0,0,0,0,0,0,0,0,0,1,0
7,0,1,55,5.93754,7,0.438,0.013,0,0,0,0,0,0,0,0,0,0,1,0
5,1,0,35,6.63068,4,0.219,0.006,1,0,0,0,0,1,0,0,1,0,0,0
2,0,0,48,5.36129,0,0.5,0.022,1,1,0,1,1,1,0,0,0,1,0,0
2,0,0,34,4.18965,0,0.5,0.071,0,0,1,0,0,1,0,0,0,0,0,0
1,0,1,57,5.46806,4,0.5,0.02,1,0,1,0,0,0,0,0,0,0,1,0
2,1,0,55,5.57973,0,0.5,0.018,1,1,0,0,0,1,0,0,0,0,0,0
4,1,1,28,5.3845,6,0.5,0.022,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,32,5.56068,2,0.5,0.018,1,0,1,1,0,0,0,0,0,1,0,0
2,0,0,56,5.24175,2,0.5,0.025,1,0,0,0,0,0,0,0,0,1,0,0
6,0,1,39,5.93754,0,0.57,0.114,1,1,0,0,0,0,0,0,0,0,1,0
2,0,0,44,4.33073,0,0.6,0.12,0,1,1,1,0,1,0,0,0,1,0,0
2,1,1,48,5.73334,27,0.6,0.12,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0,47,6.90975,11,0.216,0.043,1,0,1,0,0,0,0,0,0,0,0,0
16,0,1,52,5.57973,10,0.6,0.12,1,0,1,0,1,1,0,0,0,0,0,0
7,0,0,52,6.70808,3,0.264,0.053,1,1,0,0,0,0,0,0,0,0,0,0
1,0,1,53,6.23441,12,0.424,0.085,1,1,0,0,0,0,0,0,0,1,0,0
5,1,1,25,5.71373,1,0.6,0.12,0,0,0,0,0,0,0,0,0,1,0,0
13,0,1,52,5.7301,14,0.6,0.12,1,1,0,0,0,1,0,0,0,0,0,0
2,1,1,35,5.93754,0,0.57,0.114,1,1,0,1,0,1,0,0,0,0,0,0
1,1,0,43,5.54518,6,0.6,0.12,0,1,1,1,0,0,0,0,0,1,0,0
2,0,0,34,5.80513,2,0.6,0.12,1,1,0,1,0,1,0,1,0,0,0,0
3,1,0,43,5.46806,2,0.6,0.12,1,1,0,1,0,1,0,0,0,0,0,0
3,1,0,42,5.93754,0,0.57,0.114,1,1,0,1,0,0,0,0,0,1,0,0
2,1,1,30,5.56068,4,0.6,0.12,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,25,5.46806,2,0.6,0.12,1,0,0,0,1,1,0,0,0,1,0,0
11,0,0,22,4.95583,0,0.6,0.12,0,0,1,0,1,0,0,0,0,0,1,0
3,0,0,39,5.80513,7,0.6,0.12,1,0,0,0,0,0,0,0,0,1,0,0
5,1,1,60,5.57973,7,0.6,0.12,0,1,1,0,0,1,0,0,0,0,0,0
4,0,1,50,6.20051,31,0.438,0.088,1,1,0,0,1,1,0,0,0,0,0,0
4,1,1,34,6.16121,1,0.456,0.091,0,1,1,1,0,0,0,0,0,0,0,0
1,1,1,32,6.07993,0,0.495,0.099,0,1,0,0,1,0,0,0,0,0,1,0
5,1,0,40,6.63988,2,0.282,0.056,1,1,0,1,0,0,0,0,0,0,0,0
3,0,0,32,5.64897,0,0.6,0.12,0,1,1,0,0,1,0,0,0,0,0,0
1,0,0,31,7.25912,0,0.152,0.03,1,1,0,1,0,1,0,1,0,0,0,0
1,0,0,23,5.24175,4,0.5,0.138,1,0,0,0,0,1,0,1,0,0,0,0
1,1,0,46,6.42325,24,0.283,0.042,1,1,0,1,0,1,0,0,0,0,0,0
4,0,1,43,5.99894,0,0.433,0.065,1,0,0,0,0,0,0,0,0,0,0,0
5,0,1,52,5.24175,0,0.5,0.138,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,36,5.1358,2,0.5,0.153,0,1,1,1,0,0,0,0,0,1,0,0
5,0,1,31,5.99645,0,0.434,0.065,1,0,0,0,0,0,0,1,0,0,0,0
7,1,1,30,5.17615,2,0.5,0.148,0,0,1,0,0,1,0,0,0,0,0,1
16,0,0,25,5.83188,0,0.5,0.077,0,0,0,0,0,0,0,0,0,0,1,0
5,0,1,55,5.99894,11,0.433,0.065,1,1,0,0,0,0,0,0,0,1,0,0
1,0,0,24,5.71373,4,0.5,0.086,0,1,0,0,0,0,0,0,0,0,0,0
5,0,0,26,5.46806,4,0.5,0.11,0,0,0,1,1,1,0,1,0,0,0,0
2,1,0,22,5.80513,1,0.5,0.079,1,0,0,0,0,1,0,0,0,1,0,0
2,1,0,20,5.19296,0,0.5,0.145,1,1,0,1,0,1,0,0,0,0,1,0
1,1,0,54,6.03309,30,0.418,0.063,1,1,0,0,0,1,0,0,0,0,0,0
15,1,0,45,5.84644,3,0.5,0.076,1,1,0,1,0,0,0,0,0,1,0,0
1,1,1,30,5.93754,4,0.46,0.069,1,0,0,0,0,0,0,0,0,0,1,0
9,1,1,46,6.16121,9,0.368,0.055,0,1,1,0,0,1,0,0,0,0,0,0
3,0,1,46,4.84419,0,0.5,0.206,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,23,5.40268,0,0.5,0.118,1,0,1,1,0,0,0,0,0,1,0,0
1,1,0,28,5.64897,0,0.5,0.092,1,1,0,1,0,0,0,0,0,1,0,0
1,1,0,34,5.57973,3,0.5,0.099,1,0,1,0,0,1,0,0,0,0,0,0
2,1,0,33,5.09987,0,0.5,0.16,1,1,0,1,0,1,0,0,0,0,0,0
4,0,1,31,5.80513,3,0.5,0.079,0,0,0,0,0,0,0,0,0,0,1,0
3,1,0,25,5.1299,1,0.5,0.155,0,1,1,1,0,1,0,0,0,0,0,0
3,0,1,44,5.3033,15,0.5,0.13,1,0,1,0,1,1,0,0,0,0,0,0
6,0,1,45,5.56068,5,0.5,0.1,0,1,1,1,0,0,0,0,0,1,0,0
7,1,1,33,6.16121,4,0.368,0.055,0,1,1,1,0,0,0,0,1,0,0,0
1,0,0,53,6.16121,2,0.368,0.055,0,1,1,0,0,0,0,0,0,0,0,0
2,0,0,37,6.63068,1,0.23,0.035,1,1,0,0,0,0,0,0,0,0,0,0
3,0,1,43,5.04986,1,0.5,0.167,0,1,1,0,1,1,0,0,0,0,0,0
3,0,1,32,5.33754,0,0.5,0.125,0,1,1,1,0,1,0,0,0,0,0,0
5,0,0,37,5.1358,0,0.5,0.154,1,1,0,1,1,1,0,1,0,0,0,0
4,0,0,26,5.11199,0,0.5,0.158,1,0,1,1,1,1,0,0,0,0,1,0
14,0,0,43,5.46806,2,0.5,0.11,1,1,0,0,0,0,0,0,0,0,1,0
3,0,0,27,5.64897,2,0.5,0.092,1,1,0,0,0,1,0,1,0,0,0,0
17,1,0,28,5.24175,1,0.5,0.138,1,1,0,1,0,1,0,0,0,0,0,0
1,1,0,22,5.1358,4,0.5,0.153,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,21,5.46806,0,0.5,0.11,0,1,1,0,1,1,0,0,0,0,0,0
3,0,0,28,4.95583,4,0.5,0.184,1,1,0,1,1,1,0,1,0,0,0,0
6,1,0,24,4.64439,0,0.5,0.251,0,1,1,1,1,1,0,0,0,0,0,0
6,0,0,26,5.0814,5,0.5,0.162,0,1,1,1,1,1,0,0,0,0,0,0
5,0,0,58,4.55388,0,0.5,0.276,1,0,1,1,1,1,0,0,0,0,0,0
3,0,0,36,5.42495,0,0.5,0.125,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,46,6.05444,3,0.489,0.067,1,1,0,1,0,0,0,0,1,0,0,0
3,0,1,53,6.27288,10,0.393,0.054,1,1,0,1,0,1,0,0,0,0,0,0
5,0,1,42,6.05444,0,0.489,0.067,1,1,0,0,0,1,0,0,0,1,0,0
5,1,1,26,6.05444,2,0.489,0.067,0,1,1,0,0,0,0,0,0,0,0,0
3,0,0,24,5.57973,0,0.5,0.107,0,0,0,0,0,1,0,0,0,1,0,0
1,1,0,44,6.00881,13,0.5,0.07,0,1,1,1,0,1,0,0,0,0,0,0
15,1,1,54,5.54908,24,0.5,0.111,1,0,1,0,0,1,0,0,0,0,0,0
5,1,1,34,5.77455,6,0.5,0.088,1,1,0,1,0,1,0,0,1,0,0,0
3,0,1,32,5.33754,1,0.5,0.136,1,0,1,1,0,0,0,0,0,0,1,0
1,1,0,41,5.57973,0,0.5,0.107,1,1,0,1,0,0,0,0,0,0,0,1
1,1,0,31,5.93754,4,0.5,0.075,1,1,0,1,0,1,0,0,1,0,0,0
4,0,1,34,6.25575,4,0.4,0.055,1,1,0,1,0,1,0,0,0,0,0,0
3,0,0,41,5.06259,0,0.5,0.18,1,1,0,1,1,1,0,0,0,0,0,0
2,1,0,40,6.16121,1,0.44,0.06,1,0,1,0,0,0,0,0,0,0,0,0
7,0,1,46,6.8533,12,0.22,0.03,1,1,0,0,0,0,0,0,0,0,0,0
2,0,1,27,5.42495,2,0.5,0.125,0,1,1,1,0,1,0,0,0,0,0,0
6,0,1,26,6.3081,0,0.379,0.052,1,0,1,0,0,0,0,0,0,1,0,0
1,0,1,45,5.46806,13,0.5,0.12,1,1,0,0,0,0,0,0,0,1,0,0
19,1,1,40,4.89035,7,0.5,0.2,0,1,1,1,0,1,0,0,0,0,0,0
10,0,1,58,5.93754,18,0.5,0.075,1,0,0,0,0,1,0,0,0,0,0,0
11,0,1,29,5.93754,6,0.5,0.075,1,1,0,1,0,1,0,0,0,0,0,0
12,0,1,57,4.96981,2,0.5,0.197,1,0,1,0,0,1,0,0,0,1,0,0
7,0,0,53,6.52503,1,0.306,0.042,1,1,0,1,1,1,0,1,0,0,0,0
3,1,1,50,6.2672,4,0.396,0.054,0,1,1,0,0,0,0,0,0,1,0,0
3,1,1,42,6.03309,23,0.5,0.068,1,1,0,0,0,1,0,0,0,0,0,0
5,0,1,39,6.38351,1,0.352,0.048,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,35,5.75257,1,0.5,0.09,1,0,1,0,0,0,0,0,0,0,1,0
14,0,1,59,5.57973,2,0.5,0.107,0,1,1,0,0,0,0,0,0,0,0,0
7,0,1,32,5.64897,0,0.5,0.1,1,0,1,1,0,1,0,0,0,0,1,0
4,0,1,24,5.56068,0,0.5,0.109,1,0,1,0,0,0,0,0,0,0,1,0
5,0,0,22,5.24175,0,0.5,0.15,0,1,1,1,0,1,0,0,0,0,0,0
4,0,1,56,6.36819,7,0.156,0.031,1,1,0,0,0,1,0,0,1,0,0,0
5,0,0,32,6.45677,6,0.143,0.029,1,0,1,0,0,0,0,0,0,0,0,0
1,0,0,28,5.24175,0,0.48,0.096,0,1,1,0,0,0,0,0,0,0,1,0
6,0,0,23,5.46806,0,0.384,0.077,0,0,0,0,0,1,0,0,0,0,0,0
2,0,1,51,5.57973,0,0.343,0.069,1,1,0,0,0,1,0,1,0,0,0,0
11,0,1,44,6.16121,7,0.192,0.038,1,1,0,1,0,1,1,0,0,0,0,0
3,0,0,20,5.46806,0,0.384,0.077,0,0,0,1,0,0,0,0,0,1,0,0
11,0,0,27,5.44242,5,0.393,0.079,1,0,1,1,1,1,0,0,0,0,1,0
2,1,0,22,5.80513,1,0.274,0.055,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,21,5.42495,0,0.4,0.08,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0,25,5.57973,0,0.343,0.069,0,0,0,0,0,1,0,0,0,0,0,0
5,1,0,28,5.57973,1,0.343,0.069,0,0,1,0,0,1,0,0,0,0,0,0
13,0,1,26,5.64897,3,0.32,0.064,1,1,0,0,0,0,0,0,0,0,0,0
4,0,1,35,5.80513,12,0.274,0.055,1,1,0,1,1,1,0,0,0,0,0,0
10,0,0,48,4.95583,1,0.559,0.112,1,0,1,0,1,1,0,0,0,0,1,0
1,0,1,27,6.34212,0,0.16,0.032,1,1,0,0,0,1,0,1,0,0,0,0
8,1,1,24,5.80513,3,0.414,0.023,1,0,0,0,0,1,0,0,0,0,0,0
2,1,1,27,5.80513,3,0.414,0.023,0,0,0,0,0,1,0,0,0,0,0,0
14,0,0,21,4.84419,0,0.52,0.06,0,0,1,0,1,1,0,0,0,0,0,0
2,1,1,28,5.76519,2,0.43,0.024,0,0,1,0,0,0,0,0,0,1,0,0
2,0,1,26,6.16121,0,0.29,0.016,1,0,0,0,0,1,0,1,0,0,0,0
5,0,1,30,5.42495,3,0.52,0.033,1,0,0,0,1,1,0,0,0,0,1,0
2,0,1,28,5.57973,0,0.518,0.029,0,0,1,0,0,0,0,0,0,0,1,0
6,1,1,32,5.99396,2,0.343,0.019,1,0,0,0,1,0,0,0,0,0,0,0
3,0,0,26,5.1358,0,0.52,0.044,0,0,0,1,1,1,0,0,0,0,1,0
5,0,1,25,4.81218,4,0.52,0.062,1,0,0,0,1,1,0,0,0,0,0,0
2,1,0,23,5.64897,1,0.483,0.027,0,0,1,0,1,0,0,0,0,0,0,0
17,0,1,41,5.46806,2,0.52,0.032,1,0,1,1,0,0,0,0,1,0,0,0
5,1,1,40,4.55388,1,0.52,0.08,0,1,1,1,0,1,0,0,0,0,0,0
2,1,0,33,5.64897,2,0.483,0.027,1,1,0,1,0,1,0,1,0,0,0,0
16,0,0,32,4.81218,0,0.52,0.062,0,0,1,0,1,1,0,0,0,1,0,0
5,0,1,59,6.03309,36,0.38,0.057,1,1,0,0,0,1,0,0,0,0,0,0
2,1,0,30,6.03787,1,0.378,0.057,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,22,5.54126,0,0.52,0.093,0,0,1,0,0,0,0,0,0,0,0,0
5,1,0,25,5.80513,2,0.477,0.071,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,28,5.7301,11,0.514,0.077,1,1,0,1,0,1,0,0,0,0,1,0
5,1,1,50,5.50126,0,0.52,0.097,1,0,1,1,0,0,0,0,0,0,0,0
2,1,0,39,5.64897,13,0.52,0.083,1,1,0,1,1,1,0,0,0,1,0,0
1,1,0,28,6.05444,4,0.371,0.056,1,1,0,1,0,0,0,0,0,1,0,0
1,0,0,25,4.89035,0,0.52,0.179,0,1,1,1,0,1,0,0,0,0,0,0
14,0,1,57,5.87212,22,0.445,0.067,1,0,1,0,0,0,0,0,0,1,0,0
1,0,0,27,5.11799,0,0.52,0.142,1,0,1,1,1,1,0,0,0,0,0,0
1,0,1,40,6.25575,18,0.304,0.045,1,1,0,1,0,1,0,0,0,0,0,1
1,1,0,29,5.24175,1,0.52,0.125,1,1,0,1,0,1,0,1,0,0,0,0
4,0,0,27,5.36129,0,0.52,0.111,1,0,0,0,1,1,0,0,0,0,1,0
8,0,1,55,6.09807,31,0.355,0.053,1,0,1,0,0,0,0,0,0,0,0,0
3,0,0,25,5.24175,0,0.52,0.125,1,0,0,0,0,1,0,1,0,0,0,0
7,1,1,28,5.42495,0,0.542,0.042,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,24,5.56068,1,0.473,0.036,1,1,0,0,0,0,0,0,0,0,0,0
1,1,0,55,5.93754,14,0.325,0.025,0,1,1,0,0,1,0,0,0,0,0,0
3,0,0,27,7.44132,0,0.072,0.006,1,0,0,0,0,0,0,0,0,0,1,0
4,0,1,48,5.93754,0,0.325,0.025,1,0,1,0,0,0,0,0,0,1,0,0
1,1,0,33,5.93754,5,0.325,0.025,0,1,1,1,0,0,0,0,0,0,0,0
6,1,1,23,5.36129,0,0.578,0.044,0,0,1,0,0,1,0,1,0,0,0,0
8,0,1,42,6.8533,20,0.13,0.01,1,1,0,0,0,1,0,0,0,0,0,0
3,1,0,36,5.93754,0,0.325,0.025,1,1,0,1,0,1,0,0,0,0,0,0
1,0,0,44,5.72685,7,0.401,0.031,0,1,1,1,0,1,0,0,0,0,0,0
5,0,1,23,5.04986,3,0.585,0.061,1,1,0,1,0,1,0,0,0,0,1,0
9,0,1,33,5.99894,6,0.306,0.024,1,1,0,0,1,1,0,0,0,0,0,0
2,1,0,28,6.00881,5,0.302,0.023,1,0,0,0,0,0,0,0,0,1,0,0
3,0,0,32,5.30827,0,0.585,0.047,0,0,0,0,0,1,0,0,0,0,0,0
9,0,1,32,6.05444,0,0.289,0.022,0,0,1,0,0,1,0,0,0,0,0,0
4,0,1,39,5.46806,3,0.52,0.04,0,1,1,0,0,0,0,0,0,1,0,0
8,0,1,39,6.25575,19,0.236,0.055,1,1,0,1,0,0,0,0,0,0,0,0
3,1,1,42,6.04737,17,0.291,0.067,1,1,0,1,1,0,0,0,0,0,0,0
2,0,0,25,5.11199,0,0.419,0.171,1,0,0,0,1,1,0,0,0,0,0,0
7,0,1,39,5.34711,18,0.419,0.135,0,1,1,1,1,1,0,0,0,0,0,0
2,1,0,41,6.63068,0,0.163,0.038,1,0,0,0,0,1,0,1,0,0,0,0
5,0,0,29,6.25575,2,0.236,0.055,0,1,1,1,0,0,0,0,0,0,0,0
1,1,0,40,6.63068,7,0.163,0.038,1,1,0,1,1,0,0,0,0,0,0,0
1,0,0,29,5.36129,2,0.419,0.133,1,1,0,1,0,1,0,0,0,0,0,0
24,0,1,49,5.93754,18,0.325,0.075,1,1,0,0,0,0,0,0,0,0,0,0
1,0,1,55,5.24175,19,0.419,0.15,1,0,1,0,0,0,0,0,0,0,0,0
7,0,1,24,5.3845,1,0.419,0.13,1,1,0,1,0,1,0,0,0,0,0,0
2,0,1,45,5.2933,13,0.542,0.167,0,1,1,0,0,0,0,0,0,1,0,0
5,0,1,30,5.24702,0,0.542,0.174,1,0,1,1,1,1,0,1,0,0,0,0
15,0,1,58,5.80513,35,0.542,0.1,0,1,1,0,0,1,0,0,0,0,0,0
1,0,0,35,5.80513,0,0.542,0.1,1,0,0,0,0,1,0,1,0,0,0,0
11,1,1,41,5.64897,20,0.542,0.117,0,1,1,1,0,1,0,0,0,0,0,0
9,0,1,24,5.49717,0,0.542,0.136,0,1,0,0,0,1,0,1,0,0,0,0
9,1,1,38,6.20051,2,0.375,0.067,1,1,0,1,0,1,0,0,0,0,0,0
3,0,0,50,6.4599,0,0.289,0.052,1,1,0,0,0,0,0,1,0,0,0,0
3,0,1,54,5.46806,0,0.542,0.14,1,0,1,0,0,0,0,0,0,0,0,0
4,0,1,59,6.49678,0,0.279,0.05,1,1,0,0,0,0,0,0,0,0,1,0
1,1,1,23,5.24175,2,0.542,0.175,1,0,1,0,0,0,0,0,0,0,1,0
3,0,1,35,5.56068,2,0.52,0.182,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,35,4.84419,2,0.52,0.26,0,1,1,1,0,0,0,0,0,1,0,0
3,0,0,21,6.34212,1,0.342,0.083,0,0,0,1,0,1,1,0,0,0,0,0
7,0,1,23,5.24175,3,0.52,0.25,0,1,0,0,0,0,0,0,0,1,0,0
5,0,1,46,6.16121,11,0.41,0.1,1,1,0,1,0,1,0,1,0,0,0,0
3,0,1,32,5.3845,4,0.52,0.217,1,0,1,1,1,1,0,0,0,0,0,0
5,0,1,24,5.1358,2,0.52,0.26,1,1,0,1,1,1,0,0,0,0,0,0
4,1,1,23,5.1358,2,0.52,0.26,0,0,1,1,0,0,0,0,0,0,0,0
6,0,0,30,4.89035,0,0.52,0.26,0,0,0,0,1,1,0,0,0,0,1,0
3,0,0,22,4.8752,0,0.52,0.26,1,1,0,0,0,1,0,0,0,1,0,0
1,1,0,41,5.8861,0,0.52,0.132,1,1,0,1,0,1,0,1,0,0,0,0
3,0,0,33,5.02388,3,0.52,0.26,0,1,1,1,1,1,0,0,0,0,0,0
2,0,1,47,5.24175,5,0.52,0.25,1,0,0,0,1,1,0,1,0,0,0,0
4,0,1,25,6.05444,1,0.456,0.111,1,1,0,0,0,1,0,1,0,0,0,0
1,1,0,42,5.45104,19,0.52,0.203,1,1,0,1,1,0,0,0,0,1,0,0
4,0,0,54,6.1203,0,0.427,0.104,1,0,0,0,0,1,0,1,0,0,0,0
3,0,0,27,6.1203,0,0.427,0.104,0,0,0,0,0,1,0,1,0,0,0,0
5,1,0,24,5.46806,1,0.52,0.2,0,1,1,0,0,0,0,0,0,0,1,0
11,0,0,44,6.16121,0,0.41,0.1,1,0,0,0,0,1,0,1,0,0,0,0
2,1,0,20,5.24175,0,0.52,0.25,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,59,6.03309,3,0.273,0.034,1,0,0,0,0,1,0,1,0,0,0,0
13,0,1,31,5.42495,0,0.5,0.063,0,1,1,1,0,0,0,0,0,0,1,0
4,0,1,35,5.80513,0,0.343,0.043,0,1,1,0,0,0,0,0,0,1,0,0
2,0,0,27,5.24175,10,0.542,0.075,0,0,1,0,1,1,0,0,0,0,1,0
2,1,0,61,5.93754,30,0.3,0.038,1,1,0,0,0,1,0,1,0,0,0,0
27,0,0,43,4.66344,4,0.542,0.134,1,0,1,1,1,1,0,0,0,0,1,0
15,0,1,33,5.42495,0,0.5,0.063,1,1,0,1,1,1,0,1,0,0,0,0
16,0,1,49,5.7301,26,0.369,0.046,0,1,1,1,0,1,0,0,0,0,0,0
21,0,0,22,5.64897,3,0.4,0.05,1,1,0,1,1,1,0,0,1,0,0,0
15,0,0,26,5.7301,0,0.385,0.096,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,35,5.33754,3,0.5,0.125,1,1,0,1,1,0,0,0,0,1,0,0
2,0,0,45,5.90808,0,0.321,0.08,1,1,0,1,0,1,0,0,0,0,0,0
1,1,0,31,5.46806,5,0.5,0.125,1,1,0,1,0,1,0,0,0,0,0,0
5,0,1,54,5.9108,0,0.321,0.08,1,1,0,0,0,1,0,0,0,0,0,0
3,0,1,34,5.24175,4,0.5,0.125,1,0,1,1,1,1,0,0,0,0,0,0
3,0,0,40,4.84419,1,0.5,0.125,1,0,1,1,1,1,0,0,0,1,0,0
3,1,0,48,4.95583,11,0.5,0.125,0,1,1,0,1,1,0,0,0,0,1,0
3,0,0,40,5.71373,1,0.52,0.022,1,1,0,1,0,1,0,1,0,0,0,0
15,1,1,42,5.1358,1,0.52,0.039,1,1,0,1,0,0,0,0,0,1,0,0
5,1,1,30,6.16121,1,0.394,0.014,0,1,1,0,0,0,0,0,0,0,0,0
2,0,0,40,6.49678,3,0.281,0.01,1,1,0,1,0,1,1,0,0,0,0,0
9,0,1,60,6.16121,13,0.394,0.014,1,0,1,0,0,0,0,0,0,0,0,0
3,0,0,23,4.76217,0,0.52,0.056,0,1,1,1,1,1,0,0,0,0,0,0
18,1,0,24,5.80513,4,0.52,0.02,1,1,0,1,0,1,0,1,0,0,0,0
1,1,0,26,5.11199,3,0.52,0.04,1,1,0,1,0,0,0,0,0,1,0,0
4,1,1,24,5.36129,1,0.52,0.031,1,0,1,1,1,1,0,0,0,0,0,0
